class (1=건전/0=부도),outx9ln,outx10ln,outx13,outx14,outx15,outx18,outx19,outx21,outx23,outx25,outx27,outx28,outx29,outx31,outx32,outx33,outx34,outx35,outx36,outx37,outx38,outx39,outx41,outx42,outx43,outx44,outx46,outx47,outx49,outx50,outx52,outx53,outx55,outx56,outx59,outx60,outx61,outx62,outx66,outx67,outx69,outx70,outx73
1,8.05452261,6.196444128,34.757,28.43,35.456,180,50.73,4.51,70.278,1.175,81.385,95.891,4.447,1.274,7.535,1.259,1.195,73.778,56.239,32.4,50.995,-14.211,76.318,60.012,4.554,15.859,55.135,54.224,1.197,4.653,-0.145,0.017,7.203,1.222,2.929,1.919,0.352,-1.084,-3.531,-0.647,-36.789,-4.422,0.542
0,6.723832441,4.094344562,93.523,43.389,11.081,48.571,40.498,4.567,36.13,0.48,79.326,99.076,4.567,1.131,6.666,1.108,0.886,73.134,100,30.028,62.837,-7.982,89.801,78.27,2.217,13.303,31.929,17.307,1.363,7.703,-0.009,0.168,4.781,2.155,27.777,10.23,1.052,0.368,0.511,0.052,-17.361,-0.657,-0.157
0,6.982862751,4.143134726,57.578,26.252,27.573,-84.745,-3.4,3.339,33.126,0,93.413,113.278,2.968,1,0,0,0,52.941,100,52.38,101.438,-11.801,86.428,86.956,2.691,13.043,33.126,14.842,1.446,6.249,-0.036,0,31.705,2.193,13.125,5,0.583,-3.138,-3.571,-0.416,-11.25,-0.5,-1.25
0,7.775720939,6.17307752,25.14,40.05,7.04,88.18,2.79,10.01,76.16,1.39,77.07,95.95,8.97,1.16,7.11,1.13,0.87,58.9,40.46,16.3,31.83,-34.86,30.35,50.05,3.37,12.47,59.54,96.13,-0.35,5.08,-0.52,0,14.14,0.63,33.84,23.02,3.25,2.25,15.94,2.25,7.78,0.82,-0.22
1,8.339739766,6.396929655,48.349,29.376,21.011,146.052,63.626,1.719,91.324,2.937,81.753,95.926,1.385,2.902,20.5,4.243,3.894,97.56,100,88.467,152.638,-0.474,99.413,81,12.666,18.999,31.918,24.074,1.054,3.782,0.024,0.197,31.84,1.645,-5.059,-1.993,-0.708,-0.194,-4.808,-1.708,-50.793,-7.111,-0.263
0,8.443378715,6.240840988,49.05,29.99,110.42,328.76,228.59,4.69,68.5,4.14,74.64,89.45,4.27,1.88,60.31,6.85,6.77,66.35,47.74,21.13,39.28,-14.59,79.53,71.26,4.9,11.79,32,29.99,2.53,5.07,-0.09,0.06,5.31,1.64,44.83,16.26,2.87,-0.63,10.59,1.87,-53.62,-3.96,0.29
0,8.425516403,6.89060912,29.088,26.764,28.002,115.384,23.152,6.028,80.384,3.024,75.997,95.835,4.471,1.574,14.038,3.475,2.978,105.129,16.815,59.06,62.571,3.021,108.428,35.851,6.108,21.217,50.701,51.49,0.977,3.562,-0.014,0,7.947,1.086,-12.132,-7.808,-1.036,-0.767,-15.342,-2.036,-47.254,-4.036,-1.112
0,7.537089009,6.744306506,25.47,27.26,25.37,-83.77,17.53,5.36,46.4,4.83,77.9,84.58,5.36,2,11.27,4.99,4.51,223.58,49.2,152.94,153.66,27.3,153.93,50.62,4.17,39.13,20.18,23.34,-0.49,2.63,0.3,0.12,60.83,0.93,112.59,37.33,4.91,-2.63,29.72,3.91,67.07,3.59,3.02
0,7.657755271,5.093750201,58.982,29.853,241.451,56.521,73.69,0.944,455.391,4.251,80.963,90.506,0.944,5.5,55.214,6.617,6.617,97.577,0,2.816,0,-2.352,54.929,5.22,6.617,11.985,82.794,53.188,0.944,58.805,-0.056,0.001,71.762,1.975,23.357,21.971,13.15,10.05,20.3,12.15,-38.099,-21.45,1
0,7.11846991,4.91910463,9.22,12.83,7.94,1664,2.21,0.91,119.75,1.3,90.16,83.49,0.91,2.78,12.37,1.17,0.94,94.42,15.79,58.11,7688,-3.02,93.85,49.1,2.12,7.88,51.02,71.82,-1.54,20.33,-0.12,0.55,8.04,0.72,-21.29,-11.79,-16.74,6.18,-12.49,-17.74,-25.09,-19.98,5.68
1,6.401917197,5.613128106,47.94,37.645,-40.882,8.823,-28.13,0,0,5.638,84.245,84.718,0,0,12.408,8.585,8.585,94.482,100,56.557,457.142,-4.04,86.885,30.808,8.585,69.191,25.252,16.583,-0.686,16.985,0.028,0.113,16.985,1.273,3,2.459,0,0,2.459,0,154,0,0
0,6.240275845,3.17805383,32.724,43.664,31.876,100,77.687,5.458,49.249,2.339,87.719,94.989,5.458,1.428,50,1.369,1.369,65.822,26.821,23.033,30.651,-30.821,24.157,40.639,1.369,2.739,34.474,58.869,0.316,1.939,-0.513,0,171,0.749,128.476,45.539,13.857,4.035,42.253,12.857,-33.443,-3.607,0.464
1,7.925157512,5.673323267,39.055,28.091,43.539,15.015,29.469,6.254,59.011,1.156,84.598,102.424,5.495,1.225,10.996,1.826,1.425,121.527,94.491,61.266,85.763,2.761,103.271,84.409,6.28,12.962,47.706,38.72,-1.322,3.901,0.026,0.199,3.863,1.39,3.921,2.149,0.242,-0.092,-6.704,-0.757,-20.168,-1.248,-0.306
0,8.741601543,7.350824409,39.51,25.7,23.79,-25.4,10.84,2.52,53.32,1.72,88.95,94.57,2.51,1.68,7.16,2.65,2.64,97.67,42.68,74.88,77.94,-1.67,95.37,36.07,-55.81,36.4,30.91,21.14,-0.87,7.78,-0.03,0,22.08,1.54,20.42,9.92,1.71,1.92,4.12,0.71,1.2,0.11,0.52
1,8.714239144,6.947937069,33.253,20.61,25.107,-4.209,5.723,2.184,41.873,3.268,84.201,91.105,1.905,2.586,19.116,5.439,5.13,105.138,47.452,35.087,27.652,1.727,102.671,64.655,19.102,26.836,16.189,10.313,-0.425,4.347,0.023,0.13,6.385,1.613,135.031,29.88,6.375,2.225,25.193,5.375,43.789,2.067,0.436
0,6.963227828,6.990891658,43.9,74.81,-4.69,-20.61,1.02,6.69,-14.18,-10.44,100.79,323,4.85,-0.56,-9.67,-6.13,-6.13,126.06,19.04,286.83,3209.06,18.86,315.18,8.76,56.7,60.02,27.59,47.26,1.35,113.66,0.38,0.27,26.45,0.59,37.33,25.75,2.64,3.11,15.99,1.64,-18.39,-1.48,-0.14
1,8.239329428,5.749392986,40.014,29.046,44.101,15.404,25.79,5.149,78.616,1.082,83.337,97.998,4.805,1.215,13.057,1.893,1.338,66.472,49.299,34.9,33.48,-22.069,62.61,59.027,0.457,10.251,60.594,49.009,-0.71,6.327,-0.163,0,9.18,1.377,26.831,18.115,2.553,3.123,11.022,1.553,-10.991,-1.046,0.82
0,8.153231765,6.788002805,25.69,28.01,309.71,185.38,39.63,6.54,72.05,3.27,82.19,87.04,6.5,1.54,23.04,3.21,3,57.33,56.04,16.09,27.33,-32.2,47.93,61.85,1.97,20.09,39.51,50.22,-5.63,2.78,-0.41,0,7.36,0.92,6.8,3.36,0.52,1.54,-3.08,-0.48,-31.16,-2.7,-0.02
1,9.253016646,6.126869184,71.18,40.293,16.799,28.225,-2.457,3.353,89.44,1.293,67.937,90.453,2.242,2.845,29.475,11.295,2.314,101.391,69.613,37.801,52.489,0.291,100.369,78.762,4.422,7.85,31.025,17.343,-1.123,5.856,-0.02,0,18.438,1.766,87.845,29.575,4.542,8.12,23.065,3.542,4.751,0.245,-1.508
0,7.604396349,5.533389489,44.624,10.961,33.09,22.222,-8.914,1.145,0,3.786,89.088,77.262,1.145,4.304,30.039,16.17,16.17,207.377,0,150.23,158.536,27.872,160.368,46.17,16.17,53.829,0,0,1.145,12.388,0.103,0.105,100.35,4.07,0,117.511,11.086,10.304,106.912,10.086,0,9.347,2.695
0,8.183405748,6.30922713,30.48,30.15,29.47,-80.13,19.45,6.1,101.52,3.1,81.88,91.45,6.1,1.51,22.91,3.14,3.14,110.13,41.87,107.24,305.79,5.13,111.59,44.25,2.88,14.25,70.4,75.81,-0.14,6.37,0.04,0.22,175.89,1.01,13.94,11.44,1.73,1.32,4.84,0.73,-13.37,-1.8,1.32
0,7.009408933,5.365976015,31.508,33.785,10.589,1500,281.541,2.619,113.528,2.439,84.552,93.199,2.619,2.172,12.616,1.807,1.435,64.222,32.655,40.398,40.22,-25.943,51.442,53.429,3.402,11.376,52.259,88.798,0.821,2.991,-0.278,0,65.117,0.932,38.148,22.495,12.931,8.758,20.755,11.931,-76.195,-25.827,2.31
0,7.753623547,5.602118821,91.51,59.914,40.955,0,271.561,2.103,266.983,4.42,77.51,92.534,2.103,3.102,38.007,4.284,4.284,71.732,45.48,36.943,155.555,-23.211,43.522,41.098,4.284,11.272,86.064,88.798,0.59,51.208,-0.139,0.064,125.945,1.527,17.013,16.502,7.183,8.163,14.205,6.183,-69.55,-29.367,5.836
1,8.195057691,5.986452005,43.836,28.512,29.903,8.536,15.697,5.382,76.096,0.883,85.04,97.755,5.327,1.189,8.04,1.503,1.265,48.035,62.298,17.055,44.191,-43.947,25.982,59.375,5.854,15.743,63.686,44.438,-0.282,8.435,-0.302,0,42.374,1.537,28.571,21.596,2.358,2.205,12.441,1.358,-18.447,-1.523,-0.076
1,8.983439772,7.434847875,35.349,23.212,-10.62,20.89,-3.436,4.077,35.275,0.351,89.799,103.653,3.149,1.086,1.652,0.544,0.544,132.713,64.67,99.895,131.237,10.91,119.629,55.581,29.054,32.944,32.477,20.953,0.231,4.933,0.104,0.113,24.713,1.522,37.185,18.01,1.91,1.584,8.584,0.91,-4.131,-0.212,-0.975
1,8.233237501,6.573680167,60.646,43.889,-39.872,18.571,-41.443,3.586,77.255,1.7,74.335,101.541,1.965,1.651,8.938,4.373,3.18,59.822,71.625,9.1,71.698,-35.984,22.483,46.421,20.675,35.586,46.769,25,0.775,8.336,-0.279,0,49.202,1.381,28.692,20.833,2,2.8,10.416,1,73.113,5.096,-0.392
0,6.811244379,5.262690189,52.369,23.127,-17.454,-75,7.235,2.643,115.161,5.396,85.462,80.251,2.312,3.041,25.388,12.048,11.807,497.183,0,500,718.181,64,554.838,14.939,11.807,46.506,37.349,17.07,0.643,26.705,0.303,0.285,363.2,2.264,46.451,32.432,3,2.541,21.621,2,26.451,1.708,2.083
0,7.35436233,4.762173935,29.544,19.705,28.009,54.545,8.291,0.511,456.824,0,92.578,82.572,0.511,8,0,5.166,0,126.027,0,119.252,52.16,14.022,143.678,32.103,5.166,10.793,57.103,39.603,-0.389,5.236,0.145,0.025,22.328,1.499,46.203,29.576,35.75,34.5,28.748,34.75,15.347,11.875,15.125
0,7.105786129,4.143134726,110.263,30.844,32.5,-50,-10.555,4.593,82.353,3.281,86.71,90.011,4.593,1.767,63.492,13.354,12.422,95,33.333,85.43,154.43,-2.795,94.039,46.894,12.422,19.565,46.583,12.305,0.246,18.059,0.006,0.063,62.512,3.574,120,69.498,3.214,3.017,47.876,2.214,71.333,1.91,0.66
0,7.056175284,6.65544035,29.822,21.724,82.677,1175,251.871,5.775,65.047,4.655,82.327,87.173,5.775,1.805,6.949,4.103,4.103,141.676,0,500,570.588,27.963,666.153,5,4.103,59.042,36.018,40.862,3.098,30.129,0.232,0.204,42.181,1.372,3.375,2.968,0.238,-0.358,-9.461,-0.761,-162.236,-11.477,1.82
0,7.218909708,6.475432717,40.214,38.388,-17.771,-54,3.117,1.245,33.551,4.395,83.882,89.226,1.245,4.529,9.244,4.535,4.535,120.856,100,104.896,142.325,8.465,116.617,50.944,4.535,49.055,7.407,7.179,-0.26,3.019,0.094,0.163,12.465,1.047,222.448,32.344,12.823,13.705,29.821,11.823,153.061,8.823,8.764
1,8.594709634,6.721425701,41.093,31.019,9.461,27.368,8.405,4.553,60.961,0.869,80.51,99.643,3.72,1.235,5.662,1.531,1.107,89.645,77.517,66.847,63.931,-3.511,94.954,69.596,7.777,19.561,48.22,37.867,0.237,4.495,-0.054,0.029,10.005,1.324,21.212,12.716,1.764,2.845,5.508,0.764,9.237,0.768,1.439
1,10.15851729,7.80139132,17.421,12.921,20.483,81.813,11.635,4.199,96.766,0.519,86.919,104.575,3.49,1.159,5.482,0.856,0.663,68.239,74.396,32.434,860.276,-13.567,80.851,70.85,5.382,12.101,83.447,65.296,2.444,22.911,-0.096,0.325,4.957,1.348,-24.778,-23.524,-3.852,-1.133,-29.63,-4.852,-38.491,-5.984,-2.805
0,8.175972499,5.909576388,20.16,15.11,-23.57,73.5,36.65,3.28,37.24,-0.78,89.79,95.73,2.73,0.82,-7.38,1.19,-1.04,63.3,100,85.67,131.15,-7.58,91.28,86.93,8.4,11.98,28.05,24.29,0.49,5.29,-0.05,0.14,49.92,1.33,29.2,9.3,2.16,3.73,5,1.16,-16.82,-1.41,0.1
1,8.109224953,5.407171771,61.488,28.451,13.714,-17.46,-7.084,2.345,67.445,1.744,86.766,94.258,1.954,1.82,26.008,4.588,3.913,73.631,62.546,78.612,43.692,-10.796,84.585,70.04,8.299,15.047,36.032,16.06,0.02,5.281,-0.05,0,57.826,2.161,108.052,45.83,7.397,6.5,39.634,6.397,81.273,5.564,2.525
0,6.478509642,4.682131227,68.885,31.797,117.725,-77.777,-0.993,6.144,57.692,0.921,86.635,97.022,6.144,1.15,5.555,2.006,2.006,101.415,31.333,88.095,173.333,1.003,103.571,28.093,2.675,36.12,50.167,23.041,-3.554,28.304,0.007,0.052,118.363,2.166,53.333,41.884,2,2.125,20.942,1,21.333,0.8,0.4
1,7.898411093,6.514712691,33.71,45.933,21.088,0.526,5.516,7.352,10.048,-6.089,62.049,113.263,6.646,0.171,-24.296,-4.325,-4.352,88.533,40.336,68.002,130.923,-7.404,83.797,45.7,-4.644,17.914,56.847,79.539,-0.021,5.163,-0.175,0.116,14.136,0.733,26.984,18.687,2.919,2.166,12.285,1.919,3.734,0.404,-0.146
0,7.227662499,5.683579767,65.405,17.574,145.892,-75.206,65.232,0,0,3.994,90.994,79.933,0,0,18.707,11.93,11.93,360.227,76.136,237.5,586.206,49.674,259.027,31.236,11.93,63.774,19.088,6.39,-0.178,24.589,0.083,0.153,18.238,3.721,-121.59,-64.071,0,0,-64.071,0,-127.272,0,0
0,8.444407422,6.315358002,37.129,17.917,116.232,44.444,61.785,4.839,61.452,2.516,88.535,89.116,4.366,1.591,21.157,4.796,4.219,122.508,9.337,96.076,57.596,9.52,121.136,45.041,5.517,19.942,38.622,23.037,-0.509,5.402,0.023,0,19.21,2.072,24.369,11.756,1.16,-0.182,1.621,0.16,-27.077,-1.288,1.235
1,9.49499286,7.474772182,47.082,24.163,37.894,-15.415,21.529,3.046,95.702,2.106,81.245,104.71,2.008,1.79,15.882,4.195,3.74,68.85,83.395,39.587,40.036,-21.068,68.422,66.72,20.213,23.553,53.907,30.354,-0.293,25.988,-0.08,0.044,11.385,1.948,47.583,33.554,4.74,3.451,26.476,3.74,23.643,2.355,4.385
0,8.108623268,6.487684018,22.208,27.294,3.941,-18.124,1.331,8.576,40.503,0.812,81.462,98.963,8.155,1.112,4.109,0.778,0.656,80.205,3.406,46.713,31.942,-12.819,73.754,48.844,2.602,15.981,36.414,45.049,2.633,2.804,-0.143,0,5.809,0.813,41.549,18.008,2.182,2.856,9.756,1.182,12.291,0.645,0.368
1,7.638198244,5.963579344,22.328,24.662,130.41,86.857,48.698,4.961,47.477,0.192,86.464,111.273,1.878,1.038,1.028,0.255,0.145,73.329,16.652,35.003,28.461,-18.636,61.78,48.76,-2.224,14.186,44.456,58.718,-1.475,4.493,-0.206,0,8.27,0.905,25.84,13.387,3.058,1.718,9.009,2.058,-35.684,-4.223,-0.32
0,8.535818656,5.703782475,24.968,17.55,147.642,81.111,15.692,1.806,119.49,4.731,89.772,77.633,1.806,3.619,80.333,6.274,6.274,76.386,17.744,65.591,39.595,-14.267,73.628,54.1,0,7.81,33.012,24.892,0.25,3.344,-0.036,0,40.268,1.422,162.145,58.062,22.347,15.195,55.464,21.347,97.003,13.369,10.521
0,7.839446807,5.38600768,28.19,25.88,-9.83,-7.79,17.65,4.17,80.48,4.85,76.23,89.71,3.22,2.51,78.65,7.03,5.29,236.5,51.51,74.59,20.24,13.54,117.69,76.54,-11.18,8.66,27.28,27.07,0.5,2.18,0.03,0,4.47,1.09,61.59,18.39,4,6.3,13.8,3,38.14,2.86,1.94
0,4.262679877,2.564949357,98.181,38.028,-74.181,0,-47,0,0,7.042,76.056,85.714,0,0,38.461,28,24,130,0,1,0,21.428,400,7.142,35.714,85,0,0,0,0,0.218,0.056,17.75,2.581,0,163,0,0,153,0,0,0,0
0,9.05674737,7.11174863,16.22,5.74,51.75,52.38,37.99,1.78,35.08,0.78,93.6,0,1.78,1.44,4.76,2.2,2.2,108.94,83.76,44.34,43.99,3.43,105.89,58.21,1.9,34.83,29.65,12.17,-0.2,10.39,0.06,0.07,8.26,2.82,33.87,15.41,2.31,1.45,8.75,1.31,-8.48,-0.66,0.55
0,6.473890696,5.099866428,42.731,14.969,53.554,100,10.185,0.308,500,6.635,80.555,78.792,0.308,22.5,26.219,18.067,18.067,287.719,100,93.243,837.5,44.957,244.594,31.092,18.067,68.907,26.47,9.722,-0.639,81,0.132,0.138,20.571,2.854,34.92,29.729,11,10,27.027,10,31.746,10,13
1,8.735846677,6.82437367,38.243,37.029,39.132,-13.829,4.428,8.357,112.568,3.117,71.311,82.36,8.293,1.373,21.086,8.204,3.151,119,0,128.003,133.779,6.839,137.19,18.391,13.322,14.947,57.108,56.493,-2.443,9.971,0.052,0.046,71.108,1.032,35.533,23.858,2.401,2.171,13.925,1.401,4.807,0.325,0.323
1,8.916908468,6.755768922,42.4,32.077,43.707,0.967,65.045,5.002,101.906,3.526,87.903,89.896,5.002,1.705,30.616,4.17,3.743,94.949,0,51.043,28.837,-3.7,87.946,30.7,-2.006,12.226,57.073,53.774,-1.531,4.294,-0.049,0,14.354,1.321,25.112,16.328,2.699,2,10.28,1.699,-38.852,-4.176,1.364
0,8.352082671,6.701960366,13.08,11.02,3.59,31.96,16.13,4.36,41.32,0.14,69.14,99.16,3.87,1.04,0.74,0.36,0.17,297.61,42.44,83.16,136.17,30.23,155.5,54.47,12.56,21.21,42.25,38.24,0.92,3.57,0.25,0.43,3.34,1.19,-7.28,-3.9,-0.64,0.4,-10.02,-1.64,-27.13,-2.65,-0.01
1,9.558882333,6.906754779,17.558,6.908,23.014,-7.261,2.634,2.462,56.351,0.388,89.851,101.633,2.095,1.189,5.505,1.239,0.973,101.166,53.149,22.265,36.042,0.424,100.673,63.137,7.064,17.687,46.936,18.708,0.535,9.045,0.007,0.104,5.931,2.541,37.344,21.294,2.836,4.363,13.787,1.836,14.673,1.114,-0.636
1,8.499640032,4.700480366,25.267,5.292,14.897,60,28.666,1.343,85.923,0.264,91.369,99.802,1.078,1.242,11.818,2.677,1.122,18.333,100,18.511,37.837,-42.314,53.244,90.5,4.663,9.499,58.462,13.779,0.057,20.686,-0.088,0.01,18.896,4.774,7.828,5.057,0.803,-0.696,-1.24,-0.196,-22.599,-2.318,0.363
1,8.734238184,6.80461452,18.556,27.559,-21.851,96.266,42.247,11.332,60.254,-1.046,67.852,112.304,5.698,0.965,-7.206,-0.221,-0.599,107.653,58.233,54.052,103.827,1.522,101.937,78.578,3.71,8.324,62.381,108.805,5.571,2.491,0.123,0.365,4.231,0.673,-11.495,-7.822,-1.103,2.083,-14.909,-2.103,-14.957,-1.436,1.975
0,8.158516245,5.774551546,34.042,14.428,69.152,20.588,88.878,2.061,22.152,1.689,87.145,92.558,1.774,1.958,18.322,3.564,3.047,195.067,48.401,83.877,90.007,10.95,114.123,77.53,5.268,16.632,11.311,6.269,0.366,3.285,0.03,0,18.629,2.359,-68.036,-9.231,-2.069,-2.597,-13.692,-3.069,-144.748,-4.402,-1.152
0,8.489484836,6.182415431,35.76,8.86,493,686.7,273.54,1.15,102.68,2.93,76.57,88.9,1.15,3.58,0,11.99,11.83,334.11,67.18,52.13,114,23.2,134.68,66.9,-0.83,25.48,23.24,9.08,-4.58,12.17,0.02,0.08,14.55,4.04,-109.82,-34.25,-8.65,-10.96,-38.21,-9.65,-126.36,-11.22,0.23
1,8.483222672,5.505331536,60.554,5.876,-39.276,-78.245,-32.798,0.082,0,0.455,90.42,100.948,-0.02,7.5,8.943,6.896,5.835,479.245,0,57.723,8.264,53.315,263.414,32.625,38.726,65.251,0,0,-0.394,27.075,0.035,0.014,27.855,5,0,-19.083,-6.25,71.25,-22.137,-7.25,0,-7.25,-7.25
0,7.701295156,5.472606752,24.93,28.32,14.6,41.38,35.41,1.01,30.24,1.65,62.68,0,1.01,3.04,16.61,1.81,1.45,53.51,100,6.92,0.83,-8.34,90.79,90.59,1.32,8.24,15.57,20.35,0.92,6.04,-0.12,0.68,1.19,0.88,-57.26,-9.72,-11.55,-25.54,-10.56,-12.55,-66.74,-14.13,3.8
1,8.018954683,5.897153868,49.739,36.076,32.837,-14.404,80.343,3.653,64.341,0.789,82.192,98.015,3.522,1.27,6.593,1.058,0.846,84.715,35.027,49.024,66.457,-8.465,84.395,54.25,2.257,12.839,50.652,47.267,0.811,3.452,-0.084,0.056,5.42,1.378,-11.559,-6.717,-1.495,1.036,-11.21,-2.495,-95.473,-12.351,-0.108
0,8.526416525,5.920478619,9.07,6.22,-2.48,96.39,70.2,3.02,127.09,1.53,92.18,0,2.33,1.63,22.33,2.78,2.24,502.63,77.41,1,0,21.69,129.74,72.93,5.1,8.54,81.86,70.75,1.22,12.29,0.18,0.54,1.62,1.46,-49.15,-43.99,-11.5,-11.6,-47.82,-12.5,-52.53,-12.82,-1.56
0,8.14585411,6.152413495,58.89,28.93,-17.16,-15.37,-6.96,2.6,98.69,6.68,54.39,0,1.93,3.61,69.91,13.86,13.6,184.12,46.31,65.97,117.33,23.77,149.55,47.97,16.52,28.76,43.33,20.52,-1.24,7.9,0.04,0.08,11.91,2.04,-60.9,-37.04,-4.81,1.74,-44.75,-5.81,-78.59,-6.99,-0.95
0,8.844480518,6.552507887,29.338,22.606,-0.73,109.621,15.33,4.743,50.966,0.792,79.801,101.532,3.474,1.252,7.845,1.449,0.96,126.544,8.54,89.174,96.318,10.585,121.368,49.537,5.257,12.244,40.698,33.592,1.494,3.404,0.108,0.045,15.396,1.297,26.824,12.44,1.899,3.021,5.891,0.899,-19.527,-1.382,0.097
0,6.940222469,6.068425588,24.298,23.039,21.386,-33.813,0.923,0,0,3.872,86.931,85.569,0,0,9.259,4.573,4.065,126.234,0,195.505,293.22,18.902,308.988,9.044,4.065,43.902,47.052,44.82,0,20.66,0.196,0.211,8.943,1.054,14.902,12.5,0,0,12.5,0,13.822,0,0
1,6.877296071,6.478509642,37.516,43.917,-16.738,-27.907,5.706,1.855,28.034,1.752,86.701,96.969,0.824,2.166,2.611,1.799,1.456,75.874,100,41.085,102.597,-17.737,59.883,44.215,4.37,55.784,12.939,15.567,0.739,12.679,-0.028,0.09,13.108,0.854,-166.887,-48.837,-14,4.888,-52.325,-15,-260.264,-21.833,-3.388
0,6.936342736,5.241747015,31.001,26.919,-14.534,5.996,-6.182,3.498,48.49,1.068,67.055,103.824,2.915,1.388,5.82,1.618,1.271,233.333,100,22.928,116.666,12.485,115.976,78.15,10.289,21.849,34.913,29.348,1.837,12.25,0.099,0.425,1.761,1.151,-38.741,-17.307,-3.25,-2.777,-22.633,-4.25,-51.324,-4.305,0.027
1,8.998507612,7.400009517,37.708,25.176,41.302,32.965,19.415,5.042,73.471,4.486,67.025,88.404,4.721,2.071,22.188,7.465,6.173,161.944,23.594,118.136,169.684,20.255,150,40.51,14.642,27.823,35.391,25.719,-0.685,7.002,0.096,0.182,12.792,1.497,35.655,17.483,1.818,0.919,6.102,0.634,-3.652,-0.186,-1.061
1,8.180600948,5.648974238,45.731,19.126,39.166,27.083,-8.893,0.896,91.063,1.428,85.746,92.105,0.896,2.843,17.957,4.143,3.581,481.355,100,113.333,172.839,15.73,119.649,80.056,12.921,19.943,32.022,12.769,0.389,4.783,0.068,0.138,65.522,2.391,-57.456,-22.982,-8.187,1.093,-25.789,-9.187,-69.517,-9.906,-0.718
0,6.859331548,5.120326419,76.92,18.83,-4.3,-4.01,44.14,0.19,0,3.81,87.38,81.85,0.19,21.39,23.17,15.55,15.55,378.45,0,318.07,399.33,55.23,321.48,24.94,13.17,60.79,0,0,-0.06,21.28,0.14,0.15,398.13,4.09,0,37.82,22.97,3.87,36.17,21.97,328.4,3.28,-4.83
1,7.667158255,5.272999559,35.147,19.794,-25.798,517.391,65.38,2.386,0,1.637,64.155,96.213,1.544,1.843,17.948,3.133,2.333,121.764,0,66.279,39.56,2.466,102.861,86.2,9.666,13,0,0,0.754,2.394,0.064,0,25.903,1.775,0,29.195,7.47,14.411,25.287,6.47,0,5.274,1.549
0,7.090076836,5.863631176,48.041,30.666,18.577,26.178,13.37,1.416,21.831,3.083,79.416,89.573,1.333,3.352,10.511,4.914,4.545,198.453,37.735,32.167,26.075,23.464,144.522,52.702,28.501,43.243,6.511,4.416,-0.263,4.026,0.152,0.187,2.777,1.566,39.622,4.545,1.235,9.235,0.865,0.235,3.773,0.117,-1.588
1,8.804775259,6.580639137,68.552,39.453,-14.8,-8.44,-4.708,3.585,63.959,1.65,88.403,94.688,3.36,1.523,15.256,3.365,2.938,222.159,0,156.023,127.332,34.748,194.412,36.805,11.244,19.257,41.88,23.522,1.131,4.07,0.162,0.08,12.77,1.737,-12.053,-6.252,-0.79,-0.251,-14.158,-1.79,-29.336,-1.924,-0.945
0,6.710523109,3.80666249,46.319,15.712,237.86,33.333,189.51,0.852,226.707,4.263,90.255,83.214,0.852,6.428,77.777,9.178,8.454,54.878,100,70.46,101.826,-8.937,89.972,89.13,-1.207,10.869,35.265,17.783,0.852,7.139,-0.056,0.085,13.031,2.947,26.712,10.569,5.571,5.571,8.672,4.571,8.219,1.714,5.142
0,8.211792399,5.731916314,31.5,29.53,63.23,13.68,28.05,6.82,53.75,0.5,67.58,98.14,6.64,1.1,6.17,0.7,0.53,177.48,81.48,34.64,56.52,7.88,109.61,81.96,2.8,7.96,49.76,52.39,-3.01,2.99,0.15,0.45,1.65,1.07,1.29,0.7,0.1,0.33,-6.35,-0.9,-13.81,-1.2,0.68
1,7.904703914,6.410174882,35.27,25.645,6.316,-5.021,16.419,1.808,93.743,2.841,74.538,91.635,1.586,2.918,12.664,4.575,3.632,151.69,49.925,62.478,87.096,11.65,120.967,55.566,9.811,28.679,31.462,24.612,0.121,5.118,0.102,0.201,3.988,1.375,18.74,8.267,2.551,3.081,5.026,1.551,-20.839,-2.836,2.163
0,6.003887067,4.234106505,121.428,33.58,40.625,-78.947,-17.886,0.246,0,4.197,83.703,90.006,0.246,18,24.637,16.831,16.831,123.214,0,128.125,148.148,12.871,140.625,31.683,16.831,68.316,0,0,-0.1,17.608,0.055,0.064,35.217,3.616,0,128.125,41,46,125,40,0,42,12
0,6.474199291,5.804110348,44.58,27.59,24.47,9.21,-0.78,0.61,21.62,0.59,77.79,97.36,0.61,1.96,1.17,0.95,0.95,185.32,0,172.87,239.45,43.97,761,5,0.95,83,12.51,7.71,-0.59,24.37,0.23,0.26,4.18,1.62,-23.74,-17.47,-3,-3.01,-23.29,-4,-35.21,-4.81,0.09
1,7.35436233,5.303304908,29.959,28.598,-49.137,19.72,-3.425,6.269,36.766,0.191,70.505,106.076,5.822,1.03,1.492,0.204,0.204,74.006,95.793,19.117,17.676,-11.937,85.702,83.492,5.525,13.71,35.675,33.461,3.471,5.474,-0.024,0.277,2.209,1.047,44.359,18.339,2.367,3.03,10.592,1.367,-18.546,-0.989,-0.408
0,8.335911094,5.693732139,36.072,10.525,14.777,48.666,27.052,2.085,162.109,2.469,84.751,93.432,2.085,2.183,34.68,7.562,7.562,235.294,99.703,14.683,121.212,13.509,117.658,76.505,10.792,21.806,74.229,24.238,0.572,30.445,0.041,0.192,5.591,3.427,-27.893,-26.478,-3.241,-2.873,-34.647,-4.241,-46.29,-5.379,-0.459
